episode_id,source_group,source_path,stem,format,obs_shape,obs_dim,num_steps,action_min,action_max,layout,partner,seed,agent_index,role_swap,reward_sum,num_deliveries,first_delivery_t,last_delivery_t,stay_ratio,interact_ratio,has_npz,has_pkl,has_metadata_json,has_layout_file,quality_flags,quality_tier,usable_for_bc,usable_for_environment_rollout
simple_tomato_20260524_175241_0,LQTM,data\LQTM\recordings\simple_tomato_20260524_175241.npz,simple_tomato_20260524_175241,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,15,1,False,20.0,1.0,149,149,0.84,0.064,True,True,True,False,high_stay,B,True,True
simple_tomato_20260524_175354_0,LQTM,data\LQTM\recordings\simple_tomato_20260524_175354.npz,simple_tomato_20260524_175354,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,16,1,False,20.0,1.0,140,140,0.864,0.056,True,True,True,False,high_stay,B,True,True
simple_tomato_20260524_182734_0,LQTM,data\LQTM\recordings\simple_tomato_20260524_182734.npz,simple_tomato_20260524_182734,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,15,1,False,40.0,2.0,58,194,0.524,0.164,True,True,True,False,ok,A,True,True
simple_tomato_20260524_182839_0,LQTM,data\LQTM\recordings\simple_tomato_20260524_182839.npz,simple_tomato_20260524_182839,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,15,1,False,60.0,3.0,63,184,0.468,0.18,True,True,True,False,ok,A,True,True
simple_tomato_20260524_182946_0,LQTM,data\LQTM\recordings\simple_tomato_20260524_182946.npz,simple_tomato_20260524_182946,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,16,1,False,60.0,3.0,62,204,0.516,0.144,True,True,True,False,ok,A,True,True
small_corridor_20260524_175517_0,LQTM,data\LQTM\recordings\small_corridor_20260524_175517.npz,small_corridor_20260524_175517,npz,"(250, 96)",96,250,0,5,small_corridor,unknown,17,1,False,20.0,1.0,228,228,0.808,0.024,True,True,True,False,high_stay,B,True,True
small_corridor_20260524_175630_0,LQTM,data\LQTM\recordings\small_corridor_20260524_175630.npz,small_corridor_20260524_175630,npz,"(250, 96)",96,250,0,5,small_corridor,unknown,18,1,False,0.0,0.0,-1,-1,0.732,0.016,True,True,True,False,zero_reward,D,False,True
small_corridor_20260524_183055_0,LQTM,data\LQTM\recordings\small_corridor_20260524_183055.npz,small_corridor_20260524_183055,npz,"(250, 96)",96,250,0,5,small_corridor,unknown,17,1,False,40.0,2.0,170,247,0.292,0.064,True,True,True,False,ok,A,True,True
small_corridor_20260524_183202_0,LQTM,data\LQTM\recordings\small_corridor_20260524_183202.npz,small_corridor_20260524_183202,npz,"(250, 96)",96,250,0,5,small_corridor,unknown,17,1,False,40.0,2.0,138,196,0.292,0.084,True,True,True,False,ok,A,True,True
small_corridor_20260524_183305_0,LQTM,data\LQTM\recordings\small_corridor_20260524_183305.npz,small_corridor_20260524_183305,npz,"(250, 96)",96,250,0,5,small_corridor,unknown,18,1,False,0.0,0.0,-1,-1,0.132,0.036,True,True,True,False,zero_reward,C,True,True
soup_coordination_20260524_175749_0,LQTM,data\LQTM\recordings\soup_coordination_20260524_175749.npz,soup_coordination_20260524_175749,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,19,1,False,42.0,2.1,160,160,0.772,0.068,True,True,True,False,ok,A,True,True
soup_coordination_20260524_175902_0,LQTM,data\LQTM\recordings\soup_coordination_20260524_175902.npz,soup_coordination_20260524_175902,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,20,1,False,26.0,1.3,159,159,0.852,0.044,True,True,True,False,high_stay,B,True,True
soup_coordination_20260524_183402_0,LQTM,data\LQTM\recordings\soup_coordination_20260524_183402.npz,soup_coordination_20260524_183402,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,19,1,False,110.0,5.5,174,174,0.488,0.176,True,True,True,False,ok,A,True,True
soup_coordination_20260524_183502_0,LQTM,data\LQTM\recordings\soup_coordination_20260524_183502.npz,soup_coordination_20260524_183502,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,20,1,False,440.0,22.0,54,207,0.632,0.088,True,True,True,False,ok,A,True,True
soup_coordination_20260524_183604_0,LQTM,data\LQTM\recordings\soup_coordination_20260524_183604.npz,soup_coordination_20260524_183604,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,20,1,False,220.0,11.0,54,212,0.64,0.116,True,True,True,False,ok,A,True,True
demo_asymmetric_advantages_partner_stay_run1_20260524_214816_0,data,data\Otodormidos_net\demo_asymmetric_advantages_partner_stay_run1_20260524_214816.npz,demo_asymmetric_advantages_partner_stay_run1_20260524_214816,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,88211,1,False,80.0,4.0,74,198,0.112,0.204,True,True,True,False,ok,A,True,True
demo_asymmetric_advantages_partner_stay_run2_20260524_213312_0,data,data\Otodormidos_net\demo_asymmetric_advantages_partner_stay_run2_20260524_213312.npz,demo_asymmetric_advantages_partner_stay_run2_20260524_213312,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,56893,1,False,60.0,3.0,126,219,0.212,0.168,True,True,True,False,ok,A,True,True
demo_coordination_ring_partner_greedy_full_task_run2_20260524_213658_0,data,data\Otodormidos_net\demo_coordination_ring_partner_greedy_full_task_run2_20260524_213658.npz,demo_coordination_ring_partner_greedy_full_task_run2_20260524_213658,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,42270,1,False,120.0,6.0,77,235,0.204,0.144,True,True,True,False,ok,A,True,True
demo_coordination_ring_partner_stay_run1_20260524_214303_0,data,data\Otodormidos_net\demo_coordination_ring_partner_stay_run1_20260524_214303.npz,demo_coordination_ring_partner_stay_run1_20260524_214303,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,29470,1,False,80.0,4.0,92,249,0.092,0.164,True,True,True,False,ok,A,True,True
demo_counter_circuit_partner_random_motion_run1_20260524_213217_0,data,data\Otodormidos_net\demo_counter_circuit_partner_random_motion_run1_20260524_213217.npz,demo_counter_circuit_partner_random_motion_run1_20260524_213217,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,25125,1,False,0.0,0.0,-1,-1,0.12,0.116,True,True,True,False,zero_reward,C,True,True
demo_counter_circuit_partner_stay_run2_20260524_213935_0,data,data\Otodormidos_net\demo_counter_circuit_partner_stay_run2_20260524_213935.npz,demo_counter_circuit_partner_stay_run2_20260524_213935,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,32129,1,False,0.0,0.0,-1,-1,0.104,0.148,True,True,True,False,zero_reward,C,True,True
demo_cramped_room_partner_stay_run1_20260524_213407_0,data,data\Otodormidos_net\demo_cramped_room_partner_stay_run1_20260524_213407.npz,demo_cramped_room_partner_stay_run1_20260524_213407,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,63105,1,False,0.0,0.0,-1,-1,0.78,0.068,True,True,True,False,zero_reward|long_repeat_175,C,True,True
demo_cramped_room_partner_stay_run2_20260524_214355_0,data,data\Otodormidos_net\demo_cramped_room_partner_stay_run2_20260524_214355.npz,demo_cramped_room_partner_stay_run2_20260524_214355,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,74317,1,False,0.0,0.0,-1,-1,0.34,0.188,True,True,True,False,zero_reward|long_repeat_52,C,True,True
demo_forced_coordination_partner_greedy_full_task_run2_20260524_214212_0,data,data\Otodormidos_net\demo_forced_coordination_partner_greedy_full_task_run2_20260524_214212.npz,demo_forced_coordination_partner_greedy_full_task_run2_20260524_214212,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,2686,1,False,120.0,6.0,69,239,0.284,0.232,True,True,True,False,ok,A,True,True
demo_forced_coordination_partner_stay_run1_20260524_214539_0,data,data\Otodormidos_net\demo_forced_coordination_partner_stay_run1_20260524_214539.npz,demo_forced_coordination_partner_stay_run1_20260524_214539,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,76146,1,False,0.0,0.0,-1,-1,0.688,0.06,True,True,True,False,zero_reward|long_repeat_148,C,True,True
demo_large_room_partner_random_motion_run1_20260524_213501_0,data,data\Otodormidos_net\demo_large_room_partner_random_motion_run1_20260524_213501.npz,demo_large_room_partner_random_motion_run1_20260524_213501,npz,"(250, 96)",96,250,0,5,large_room,unknown,54234,1,False,40.0,2.0,145,233,0.12,0.136,True,True,True,False,ok,A,True,True
demo_large_room_partner_stay_run2_20260524_214447_0,data,data\Otodormidos_net\demo_large_room_partner_stay_run2_20260524_214447.npz,demo_large_room_partner_stay_run2_20260524_214447,npz,"(250, 96)",96,250,0,5,large_room,unknown,181,1,False,0.0,0.0,-1,-1,0.264,0.168,True,True,True,False,zero_reward,C,True,True
demo_simple_o_partner_greedy_full_task_run1_20260524_213750_0,data,data\Otodormidos_net\demo_simple_o_partner_greedy_full_task_run1_20260524_213750.npz,demo_simple_o_partner_greedy_full_task_run1_20260524_213750,npz,"(250, 96)",96,250,0,5,simple_o,unknown,90334,1,False,160.0,8.0,29,241,0.232,0.152,True,True,True,False,ok,A,True,True
demo_simple_o_partner_greedy_full_task_run2_20260524_213842_0,data,data\Otodormidos_net\demo_simple_o_partner_greedy_full_task_run2_20260524_213842.npz,demo_simple_o_partner_greedy_full_task_run2_20260524_213842,npz,"(250, 96)",96,250,0,5,simple_o,unknown,55769,1,False,160.0,8.0,42,245,0.176,0.156,True,True,True,False,ok,A,True,True
demo_simple_tomato_partner_random_motion_run2_20260524_214119_0,data,data\Otodormidos_net\demo_simple_tomato_partner_random_motion_run2_20260524_214119.npz,demo_simple_tomato_partner_random_motion_run2_20260524_214119,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,46193,1,False,60.0,3.0,70,202,0.352,0.164,True,True,True,False,ok,A,True,True
demo_simple_tomato_partner_stay_run1_20260524_214630_0,data,data\Otodormidos_net\demo_simple_tomato_partner_stay_run1_20260524_214630.npz,demo_simple_tomato_partner_stay_run1_20260524_214630,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,66031,1,False,80.0,4.0,53,202,0.396,0.208,True,True,True,False,ok,A,True,True
demo_small_corridor_partner_greedy_full_task_run2_20260524_213606_0,data,data\Otodormidos_net\demo_small_corridor_partner_greedy_full_task_run2_20260524_213606.npz,demo_small_corridor_partner_greedy_full_task_run2_20260524_213606,npz,"(250, 96)",96,250,0,5,small_corridor,unknown,8856,1,False,40.0,2.0,146,152,0.18,0.112,True,True,True,False,ok,A,True,True
demo_small_corridor_partner_stay_run1_20260524_213106_0,data,data\Otodormidos_net\demo_small_corridor_partner_stay_run1_20260524_213106.npz,demo_small_corridor_partner_stay_run1_20260524_213106,npz,"(155, 96)",96,155,0,5,small_corridor,unknown,21668,1,False,0.0,0.0,-1,-1,0.3548,0.0258,True,True,True,False,zero_reward,D,False,True
demo_soup_coordination_partner_random_motion_run1_20260524_214027_0,data,data\Otodormidos_net\demo_soup_coordination_partner_random_motion_run1_20260524_214027.npz,demo_soup_coordination_partner_random_motion_run1_20260524_214027,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,98904,1,False,146.0,7.3,141,223,0.392,0.156,True,True,True,False,ok,A,True,True
demo_soup_coordination_partner_stay_run2_20260524_214724_0,data,data\Otodormidos_net\demo_soup_coordination_partner_stay_run2_20260524_214724.npz,demo_soup_coordination_partner_stay_run2_20260524_214724,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,59319,1,False,146.0,7.3,48,165,0.344,0.148,True,True,True,False,ok,A,True,True
human_vs_fixed_asymmetric_advantages_20260524_212152_0,data,data\Otodormidos_net\human_vs_fixed_asymmetric_advantages_20260524_212152.npz,human_vs_fixed_asymmetric_advantages_20260524_212152,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,89137,1,False,60.0,3.0,61,199,0.24,0.16,True,True,True,False,ok,A,True,True
human_vs_fixed_counter_circuit_20260524_212327_0,data,data\Otodormidos_net\human_vs_fixed_counter_circuit_20260524_212327.npz,human_vs_fixed_counter_circuit_20260524_212327,npz,"(92, 96)",96,92,0,5,counter_circuit,unknown,20904,1,False,0.0,0.0,-1,-1,0.1848,0.0761,True,True,True,False,zero_reward,C,True,True
human_vs_random_coordination_ring_20260524_211944_0,data,data\Otodormidos_net\human_vs_random_coordination_ring_20260524_211944.npz,human_vs_random_coordination_ring_20260524_211944,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,60084,1,False,20.0,1.0,236,236,0.424,0.172,True,True,True,False,ok,B,True,True
human_vs_random_counter_circuit_20260524_212043_0,data,data\Otodormidos_net\human_vs_random_counter_circuit_20260524_212043.npz,human_vs_random_counter_circuit_20260524_212043,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,24501,1,False,0.0,0.0,-1,-1,0.188,0.088,True,True,True,False,zero_reward,C,True,True
human_vs_random_counter_circuit_20260524_212247_0,data,data\Otodormidos_net\human_vs_random_counter_circuit_20260524_212247.npz,human_vs_random_counter_circuit_20260524_212247,npz,"(36, 96)",96,36,0,5,counter_circuit,unknown,65313,1,False,0.0,0.0,-1,-1,0.5,0.0556,True,True,True,False,zero_reward,D,False,True
human_vs_random_counter_circuit_20260524_212322_0,data,data\Otodormidos_net\human_vs_random_counter_circuit_20260524_212322.npz,human_vs_random_counter_circuit_20260524_212322,npz,"(9, 96)",96,9,2,4,counter_circuit,unknown,75264,1,False,0.0,0.0,-1,-1,0.8889,0.0,True,True,True,False,high_stay|no_interact|zero_reward,D,False,True
human_vs_random_forced_coordination_20260524_212254_0,data,data\Otodormidos_net\human_vs_random_forced_coordination_20260524_212254.npz,human_vs_random_forced_coordination_20260524_212254,npz,"(100, 96)",96,100,0,5,forced_coordination,unknown,88009,1,False,0.0,0.0,-1,-1,0.44,0.17,True,True,True,False,zero_reward,C,True,True
asymmetric_advantages_20260524_200734_0,PaQ,data\PaQ\recordings\asymmetric_advantages_20260524_200734.npz,asymmetric_advantages_20260524_200734,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,67,1,False,60.0,3.0,67,221,0.5,0.104,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260524_200828_0,PaQ,data\PaQ\recordings\asymmetric_advantages_20260524_200828.npz,asymmetric_advantages_20260524_200828,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,68,1,False,40.0,2.0,85,191,0.544,0.092,True,True,True,False,ok,A,True,True
coordination_ring_20260524_201542_0,PaQ,data\PaQ\recordings\coordination_ring_20260524_201542.npz,coordination_ring_20260524_201542,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,67,1,False,20.0,1.0,209,209,0.584,0.072,True,True,True,False,ok,B,True,True
coordination_ring_20260524_201640_0,PaQ,data\PaQ\recordings\coordination_ring_20260524_201640.npz,coordination_ring_20260524_201640,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,68,1,False,20.0,1.0,134,134,0.42,0.088,True,True,True,False,ok,B,True,True
counter_circuit_20260524_201743_0,PaQ,data\PaQ\recordings\counter_circuit_20260524_201743.npz,counter_circuit_20260524_201743,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,67,1,False,0.0,0.0,-1,-1,0.628,0.048,True,True,True,False,zero_reward|long_repeat_53,C,True,True
counter_circuit_20260524_201837_0,PaQ,data\PaQ\recordings\counter_circuit_20260524_201837.npz,counter_circuit_20260524_201837,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,68,1,False,55.0,2.75,148,148,0.492,0.048,True,True,True,False,ok,A,True,True
cramped_room_20260524_200534_0,PaQ,data\PaQ\recordings\cramped_room_20260524_200534.npz,cramped_room_20260524_200534,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,80.0,4.0,40,215,0.792,0.032,True,True,True,False,long_repeat_66,A,True,True
cramped_room_20260524_200640_0,PaQ,data\PaQ\recordings\cramped_room_20260524_200640.npz,cramped_room_20260524_200640,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,68,1,False,60.0,3.0,39,121,0.628,0.056,True,True,True,False,ok,A,True,True
forced_coordination_20260524_201933_0,PaQ,data\PaQ\recordings\forced_coordination_20260524_201933.npz,forced_coordination_20260524_201933,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,67,1,False,0.0,0.0,-1,-1,0.532,0.116,True,True,True,False,zero_reward|long_repeat_75,C,True,True
forced_coordination_20260524_202028_0,PaQ,data\PaQ\recordings\forced_coordination_20260524_202028.npz,forced_coordination_20260524_202028,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,68,1,False,80.0,4.0,98,179,0.452,0.192,True,True,True,False,ok,A,True,True
large_room_20260524_202133_0,PaQ,data\PaQ\recordings\large_room_20260524_202133.npz,large_room_20260524_202133,npz,"(250, 96)",96,250,0,5,large_room,unknown,67,1,False,0.0,0.0,-1,-1,0.344,0.124,True,True,True,False,zero_reward,C,True,True
large_room_20260524_202226_0,PaQ,data\PaQ\recordings\large_room_20260524_202226.npz,large_room_20260524_202226,npz,"(250, 96)",96,250,0,5,large_room,unknown,68,1,False,80.0,4.0,79,212,0.408,0.1,True,True,True,False,ok,A,True,True
simple_o_20260524_202321_0,PaQ,data\PaQ\recordings\simple_o_20260524_202321.npz,simple_o_20260524_202321,npz,"(250, 96)",96,250,0,5,simple_o,unknown,67,1,False,60.0,3.0,61,233,0.372,0.22,True,True,True,False,ok,A,True,True
simple_o_20260524_202415_0,PaQ,data\PaQ\recordings\simple_o_20260524_202415.npz,simple_o_20260524_202415,npz,"(250, 96)",96,250,0,5,simple_o,unknown,68,1,False,60.0,3.0,55,165,0.348,0.248,True,True,True,False,ok,A,True,True
simple_tomato_20260524_202511_0,PaQ,data\PaQ\recordings\simple_tomato_20260524_202511.npz,simple_tomato_20260524_202511,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,60.0,3.0,116,248,0.404,0.276,True,True,True,False,ok,A,True,True
simple_tomato_20260524_202606_0,PaQ,data\PaQ\recordings\simple_tomato_20260524_202606.npz,simple_tomato_20260524_202606,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,68,1,False,40.0,2.0,107,206,0.468,0.204,True,True,True,False,ok,A,True,True
small_corridor_20260524_202720_0,PaQ,data\PaQ\recordings\small_corridor_20260524_202720.npz,small_corridor_20260524_202720,npz,"(250, 96)",96,250,0,5,small_corridor,unknown,67,1,False,20.0,1.0,203,203,0.624,0.028,True,True,True,False,long_repeat_102,B,True,True
small_corridor_20260524_202814_0,PaQ,data\PaQ\recordings\small_corridor_20260524_202814.npz,small_corridor_20260524_202814,npz,"(250, 96)",96,250,0,5,small_corridor,unknown,68,1,False,0.0,0.0,-1,-1,0.064,0.056,True,True,True,False,zero_reward,C,True,True
soup_coordination_20260524_202910_0,PaQ,data\PaQ\recordings\soup_coordination_20260524_202910.npz,soup_coordination_20260524_202910,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,67,1,False,0.0,0.0,-1,-1,0.532,0.168,True,True,True,False,zero_reward,C,True,True
soup_coordination_20260524_203004_0,PaQ,data\PaQ\recordings\soup_coordination_20260524_203004.npz,soup_coordination_20260524_203004,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,68,1,False,110.0,5.5,196,196,0.632,0.092,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260524_180518_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\asymmetric_advantages_20260524_180518.npz,asymmetric_advantages_20260524_180518,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,67,1,False,0.0,0.0,-1,-1,0.44,0.172,True,True,True,False,zero_reward,C,True,True
asymmetric_advantages_20260524_180610_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\asymmetric_advantages_20260524_180610.npz,asymmetric_advantages_20260524_180610,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,67,1,False,20.0,1.0,78,78,0.496,0.1,True,True,True,False,ok,B,True,True
coordination_ring_20260524_180703_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\coordination_ring_20260524_180703.npz,coordination_ring_20260524_180703,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,67,1,False,0.0,0.0,-1,-1,0.568,0.052,True,True,True,False,zero_reward,C,True,True
coordination_ring_20260524_180755_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\coordination_ring_20260524_180755.npz,coordination_ring_20260524_180755,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,67,1,False,60.0,3.0,80,191,0.504,0.088,True,True,True,False,ok,A,True,True
counter_circuit_20260524_180853_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\counter_circuit_20260524_180853.npz,counter_circuit_20260524_180853,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,67,1,False,0.0,0.0,-1,-1,0.536,0.068,True,True,True,False,zero_reward,C,True,True
counter_circuit_20260524_180945_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\counter_circuit_20260524_180945.npz,counter_circuit_20260524_180945,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,67,1,False,110.0,5.5,192,228,0.404,0.064,True,True,True,False,ok,A,True,True
cramped_room_20260524_130706_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\cramped_room_20260524_130706.npz,cramped_room_20260524_130706,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1955030282,1,False,20.0,1.0,137,137,0.4,0.176,True,True,True,False,ok,B,True,True
cramped_room_20260524_130901_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\cramped_room_20260524_130901.npz,cramped_room_20260524_130901,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1163610785,1,False,0.0,0.0,-1,-1,0.36,0.188,True,True,True,False,zero_reward,C,True,True
forced_coordination_20260524_131154_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\forced_coordination_20260524_131154.npz,forced_coordination_20260524_131154,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,792767497,1,False,40.0,2.0,156,178,0.456,0.228,True,True,True,False,ok,A,True,True
forced_coordination_20260524_131255_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\forced_coordination_20260524_131255.npz,forced_coordination_20260524_131255,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,1520171190,1,False,0.0,0.0,-1,-1,0.872,0.052,True,True,True,False,high_stay|zero_reward|long_repeat_194,D,False,True
guillermo_custom_01_20260524_203414_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\guillermo_custom_01_20260524_203414.npz,guillermo_custom_01_20260524_203414,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,0.0,0.0,-1,-1,0.624,0.088,True,True,True,False,zero_reward|long_repeat_116,C,True,True
guillermo_custom_01_20260524_203453_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\guillermo_custom_01_20260524_203453.npz,guillermo_custom_01_20260524_203453,npz,"(182, 96)",96,182,0,5,,unknown,67,1,False,60.0,3.0,51,157,0.7857,0.011,True,True,True,False,long_repeat_74,A,True,True
guillermo_custom_02_20260524_203633_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\guillermo_custom_02_20260524_203633.npz,guillermo_custom_02_20260524_203633,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,0.0,0.0,-1,-1,0.332,0.152,True,True,True,False,zero_reward,C,True,True
guillermo_custom_02_20260524_203638_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\guillermo_custom_02_20260524_203638.npz,guillermo_custom_02_20260524_203638,npz,"(10, 96)",96,10,4,4,,unknown,67,1,False,0.0,0.0,-1,-1,1.0,0.0,True,True,True,False,high_stay|no_interact|zero_reward,D,False,True
guillermo_custom_03_20260524_204646_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\guillermo_custom_03_20260524_204646.npz,guillermo_custom_03_20260524_204646,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,0.0,0.0,-1,-1,0.264,0.008,True,True,True,False,zero_reward,D,False,True
guillermo_custom_03_20260524_204740_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\guillermo_custom_03_20260524_204740.npz,guillermo_custom_03_20260524_204740,npz,"(250, 96)",96,250,0,4,,unknown,67,1,False,0.0,0.0,-1,-1,0.44,0.0,True,True,True,False,no_interact|zero_reward|long_repeat_72,D,False,True
guillermo_custom_04_20260524_204833_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\guillermo_custom_04_20260524_204833.npz,guillermo_custom_04_20260524_204833,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,0.0,0.0,-1,-1,0.788,0.008,True,True,True,False,zero_reward|long_repeat_99,D,False,True
guillermo_custom_04_20260524_204918_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\guillermo_custom_04_20260524_204918.npz,guillermo_custom_04_20260524_204918,npz,"(212, 96)",96,212,4,4,,unknown,67,1,False,0.0,0.0,-1,-1,1.0,0.0,True,True,True,False,high_stay|no_interact|zero_reward|long_repeat_212,D,False,True
guillermo_custom_05_20260524_205334_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\guillermo_custom_05_20260524_205334.npz,guillermo_custom_05_20260524_205334,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,0.0,0.0,-1,-1,0.928,0.008,True,True,True,False,high_stay|zero_reward|long_repeat_222,D,False,True
guillermo_custom_05_20260524_205427_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\guillermo_custom_05_20260524_205427.npz,guillermo_custom_05_20260524_205427,npz,"(250, 96)",96,250,0,4,,unknown,67,1,False,0.0,0.0,-1,-1,0.808,0.0,True,True,True,False,high_stay|no_interact|zero_reward|long_repeat_121,D,False,True
large_room_20260524_131613_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\large_room_20260524_131613.npz,large_room_20260524_131613,npz,"(250, 96)",96,250,0,5,large_room,unknown,247196511,1,False,100.0,5.0,49,247,0.376,0.14,True,True,True,False,ok,A,True,True
large_room_20260524_131707_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\large_room_20260524_131707.npz,large_room_20260524_131707,npz,"(250, 96)",96,250,0,5,large_room,unknown,1637792405,1,False,80.0,4.0,52,216,0.332,0.192,True,True,True,False,ok,A,True,True
salinas_custom_01_20260524_132123_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\salinas_custom_01_20260524_132123.npz,salinas_custom_01_20260524_132123,npz,"(250, 96)",96,250,0,5,salinas_custom_01,unknown,35233384,1,False,20.0,1.0,187,187,0.364,0.112,True,True,True,False,ok,B,True,True
salinas_custom_01_20260524_132224_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\salinas_custom_01_20260524_132224.npz,salinas_custom_01_20260524_132224,npz,"(250, 96)",96,250,0,5,salinas_custom_01,unknown,316922134,1,False,60.0,3.0,155,243,0.26,0.148,True,True,True,False,ok,A,True,True
salinas_custom_02_20260524_132322_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\salinas_custom_02_20260524_132322.npz,salinas_custom_02_20260524_132322,npz,"(250, 96)",96,250,0,5,salinas_custom_02,unknown,8444454,1,False,20.0,1.0,203,203,0.26,0.16,True,True,True,False,ok,B,True,True
salinas_custom_02_20260524_132417_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\salinas_custom_02_20260524_132417.npz,salinas_custom_02_20260524_132417,npz,"(250, 96)",96,250,0,5,salinas_custom_02,unknown,513449790,1,False,20.0,1.0,162,162,0.276,0.16,True,True,True,False,ok,B,True,True
